user_id,item_id,item_type,action,rating_score,time_spent_seconds,device,difficulty_level,tags,timestamp,course_category,course_level,course_topic
U0091,I0027,quiz,viewed,,770,mobile,hard,Python,2025-11-02 04:07:03,Python,Basic,Introduction to Python
U0179,I0031,quiz,attempted,4.0,55,web,hard,Python,2025-09-27 08:15:18,Math,Intermediate,Linear Algebra
U0043,I0110,reading,started,,325,mobile,medium,Math,2025-11-16 18:44:01,Electronics,Intermediate,Microcontrollers and Programming
U0161,I0048,assignment,started,,563,web,hard,Electronics,2025-06-23 00:47:02,Robotics,Intermediate,Kinematics and Dynamics
U0008,I0124,reading,started,,641,mobile,easy,Python,2025-07-16 05:40:48,Statistics,Intermediate,Probability Distributions
U0195,I0091,video,started,,94,web,hard,Python,2025-02-07 06:51:59,Statistics,Intermediate,Hypothesis Testing
U0059,I0023,quiz,started,,1823,mobile,easy,Data Science,2025-09-17 23:05:30,AI,Basic,Introduction to AI Concepts
U0032,I0112,assignment,completed,1.0,105,web,easy,Statistics,2025-01-15 04:54:42,Math,Basic,Number Systems and Arithmetic
U0158,I0138,video,skipped,,0,mobile,medium,AI,2025-01-27 13:15:03,Python,Basic,Variables and Data Types
U0144,I0081,reading,attempted,1.0,502,mobile,medium,Robotics,2025-06-24 05:25:54,Math,Basic,Number Systems and Arithmetic
U0033,I0051,video,viewed,,520,mobile,hard,Electronics,2025-07-15 08:20:00,Electronics,Intermediate,Digital Electronics
U0144,I0013,video,completed,2.0,495,web,medium,Math,2025-05-25 02:11:04,Electronics,Basic,Basic Circuit Components
U0169,I0029,assignment,viewed,,1642,web,hard,Python,2025-10-11 06:08:28,Electronics,Basic,Basic Circuit Components
U0112,I0105,video,completed,4.0,1334,web,hard,Electronics,2025-01-09 10:36:53,Math,Basic,Algebra Fundamentals
U0049,I0036,quiz,skipped,,0,mobile,medium,Robotics,2025-06-15 23:50:35,Statistics,Intermediate,Probability Distributions
U0099,I0042,course,viewed,,110,mobile,medium,Electronics,2025-12-13 04:24:45,AI,Basic,Introduction to AI Concepts
U0162,I0027,course,viewed,,1533,mobile,hard,Statistics,2025-05-25 22:07:45,AI,Intermediate,Machine Learning Algorithms
U0134,I0039,course,started,,115,web,easy,Electronics,2025-06-18 02:56:29,Statistics,Basic,Descriptive Statistics
U0109,I0014,quiz,completed,4.0,1943,web,hard,Robotics,2025-05-10 11:36:10,Statistics,Intermediate,Hypothesis Testing
U0104,I0035,assignment,viewed,,790,mobile,hard,Math,2025-08-17 10:50:03,Robotics,Intermediate,Control Systems
U0077,I0075,video,completed,3.0,28,web,hard,Python,2025-10-18 05:27:16,Electronics,Intermediate,Digital Electronics
U0185,I0119,reading,completed,1.0,1596,mobile,hard,Python,2025-05-30 23:49:24,Math,Intermediate,Linear Algebra
U0188,I0037,assignment,viewed,,1643,web,medium,Robotics,2025-06-06 11:51:06,Statistics,Intermediate,Probability Distributions
U0116,I0054,course,skipped,,0,mobile,medium,Robotics,2025-01-10 13:22:29,AI,Intermediate,Machine Learning Algorithms
U0016,I0076,course,started,,1484,web,easy,Math,2025-07-20 23:12:09,Math,Basic,Number Systems and Arithmetic
U0152,I0050,quiz,skipped,,0,mobile,hard,Python,2025-10-29 04:36:45,Python,Basic,Variables and Data Types
U0041,I0025,course,attempted,2.0,1037,mobile,medium,Math,2025-04-05 23:53:52,AI,Basic,Introduction to AI Concepts
U0037,I0041,course,completed,2.0,1406,web,medium,Statistics,2025-01-01 00:44:59,Statistics,Intermediate,Hypothesis Testing
U0086,I0150,quiz,completed,5.0,805,mobile,medium,AI,2025-08-21 06:03:11,Statistics,Intermediate,Hypothesis Testing
U0020,I0031,quiz,completed,5.0,1284,web,medium,Python,2025-04-18 12:57:53,Electronics,Intermediate,Digital Electronics
U0140,I0104,quiz,skipped,,0,mobile,easy,Statistics,2025-07-20 23:11:10,Statistics,Intermediate,Hypothesis Testing
U0089,I0085,quiz,completed,1.0,1594,web,easy,Python,2025-02-08 17:37:13,Math,Basic,Number Systems and Arithmetic
U0105,I0078,assignment,viewed,,723,mobile,medium,AI,2025-08-12 20:29:06,AI,Intermediate,Machine Learning Algorithms
U0051,I0094,reading,viewed,,425,mobile,easy,Electronics,2025-09-26 16:13:50,AI,Intermediate,Machine Learning Algorithms
U0101,I0133,reading,completed,4.0,557,mobile,hard,Data Science,2025-08-03 14:50:35,Statistics,Basic,Descriptive Statistics
U0127,I0147,quiz,skipped,,0,web,easy,Data Science,2025-10-23 03:23:40,AI,Intermediate,Machine Learning Algorithms
U0038,I0011,video,skipped,,0,web,hard,AI,2025-06-14 07:35:44,Electronics,Basic,Basic Circuit Components
U0071,I0079,assignment,completed,3.0,766,mobile,hard,Robotics,2025-07-05 08:07:22,AI,Intermediate,Neural Networks Basics
U0136,I0121,course,attempted,2.0,560,web,medium,Robotics,2025-04-04 06:19:14,Python,Basic,Control Flow and Loops
U0175,I0046,assignment,completed,2.0,365,mobile,medium,Data Science,2025-03-01 09:32:19,Math,Basic,Algebra Fundamentals
U0054,I0014,reading,skipped,,0,web,hard,Robotics,2025-09-19 07:12:31,AI,Intermediate,Neural Networks Basics
U0150,I0013,video,completed,3.0,1296,web,hard,Robotics,2025-09-25 21:50:11,Robotics,Basic,Introduction to Robotics
U0179,I0107,video,skipped,,0,mobile,hard,Math,2025-04-10 22:34:48,Python,Basic,Variables and Data Types
U0025,I0117,video,attempted,4.0,769,web,easy,AI,2025-02-19 16:31:05,Robotics,Intermediate,Kinematics and Dynamics
U0001,I0083,course,skipped,,0,web,medium,Math,2025-02-05 14:36:11,Python,Basic,Control Flow and Loops
U0147,I0054,course,viewed,,344,web,hard,Robotics,2025-12-07 11:30:02,Statistics,Basic,Descriptive Statistics
U0083,I0078,video,skipped,,0,web,medium,Statistics,2025-05-19 15:52:49,Robotics,Intermediate,Kinematics and Dynamics
U0088,I0097,course,attempted,3.0,1156,mobile,hard,Math,2025-08-06 08:37:35,AI,Intermediate,Neural Networks Basics
U0001,I0099,reading,viewed,,1414,mobile,hard,Statistics,2025-01-28 15:08:53,Robotics,Basic,Introduction to Robotics
U0131,I0017,video,started,,169,mobile,hard,Math,2025-11-02 03:52:36,Electronics,Intermediate,Digital Electronics
U0119,I0120,course,completed,5.0,1502,mobile,medium,Statistics,2025-08-27 08:56:36,Math,Intermediate,Linear Algebra
U0167,I0060,quiz,skipped,,0,web,easy,Python,2025-10-01 05:33:52,Statistics,Basic,Descriptive Statistics
U0154,I0067,reading,viewed,,1940,web,medium,Statistics,2025-10-23 16:01:25,Electronics,Intermediate,Digital Electronics
U0126,I0004,video,skipped,,0,mobile,medium,Math,2025-06-14 14:19:29,Python,Basic,Variables and Data Types
U0153,I0144,reading,completed,1.0,957,mobile,easy,AI,2025-02-21 00:19:29,Statistics,Basic,Descriptive Statistics
U0188,I0122,assignment,started,,482,mobile,medium,AI,2025-09-23 10:24:46,Robotics,Basic,Introduction to Robotics
U0194,I0085,quiz,completed,4.0,31,mobile,hard,AI,2025-05-28 23:10:40,AI,Basic,Introduction to AI Concepts
U0165,I0002,video,completed,1.0,515,mobile,medium,Data Science,2025-03-11 12:24:13,Statistics,Intermediate,Probability Distributions
U0154,I0024,quiz,viewed,,1817,mobile,medium,Math,2025-07-09 17:58:39,Math,Basic,Algebra Fundamentals
U0140,I0037,video,completed,4.0,985,web,easy,AI,2025-04-14 09:40:05,Electronics,Basic,Basic Circuit Components
U0139,I0113,reading,viewed,,1889,mobile,hard,Robotics,2025-07-10 17:39:26,Python,Basic,Variables and Data Types
U0127,I0002,quiz,completed,2.0,1658,web,hard,Python,2025-04-04 04:03:51,Statistics,Intermediate,Hypothesis Testing
U0050,I0012,reading,attempted,3.0,452,web,hard,Math,2025-08-29 02:33:26,Math,Basic,Algebra Fundamentals
U0056,I0060,quiz,started,,410,web,medium,Robotics,2025-02-18 00:15:11,AI,Basic,Introduction to AI Concepts
U0037,I0130,video,started,,823,web,medium,Math,2025-04-11 21:22:06,AI,Basic,Introduction to AI Concepts
U0067,I0073,course,attempted,3.0,752,web,easy,Math,2025-09-14 17:39:28,Electronics,Intermediate,Microcontrollers and Programming
U0052,I0102,video,attempted,2.0,591,mobile,medium,Math,2025-08-23 00:56:05,Robotics,Intermediate,Kinematics and Dynamics
U0082,I0007,reading,skipped,,0,web,medium,AI,2025-02-06 16:50:25,AI,Intermediate,Machine Learning Algorithms
U0124,I0016,reading,viewed,,341,web,medium,Statistics,2025-08-20 05:15:25,Statistics,Intermediate,Probability Distributions
U0024,I0107,quiz,skipped,,0,mobile,easy,Python,2025-02-14 22:37:43,Math,Intermediate,Linear Algebra
U0007,I0044,assignment,viewed,,1784,web,hard,Robotics,2025-11-02 18:37:35,Python,Basic,Control Flow and Loops
U0126,I0106,video,viewed,,1251,web,easy,Data Science,2025-03-05 06:18:48,Math,Intermediate,Linear Algebra
U0190,I0079,assignment,started,,1579,mobile,hard,Electronics,2025-08-28 17:07:05,Math,Basic,Number Systems and Arithmetic
U0049,I0001,quiz,started,,1048,mobile,medium,Python,2025-10-16 13:48:57,Statistics,Intermediate,Probability Distributions
U0191,I0032,video,skipped,,0,web,hard,Robotics,2025-02-13 15:01:50,Electronics,Intermediate,Microcontrollers and Programming
U0131,I0110,course,attempted,1.0,1093,web,medium,Math,2025-06-27 13:21:53,Robotics,Intermediate,Kinematics and Dynamics
U0028,I0124,assignment,viewed,,605,web,easy,AI,2025-09-15 02:51:12,AI,Intermediate,Neural Networks Basics
U0147,I0094,assignment,completed,1.0,740,web,hard,Robotics,2025-08-15 02:33:36,Robotics,Basic,Introduction to Robotics
U0118,I0060,reading,completed,4.0,1976,web,easy,Math,2025-11-19 16:39:48,Robotics,Intermediate,Kinematics and Dynamics
U0169,I0001,assignment,completed,1.0,655,mobile,medium,Data Science,2025-02-16 07:43:46,Electronics,Intermediate,Microcontrollers and Programming
U0126,I0124,reading,viewed,,1482,mobile,hard,AI,2025-01-16 10:47:37,Robotics,Intermediate,Kinematics and Dynamics
U0144,I0039,reading,viewed,,167,web,medium,Electronics,2025-04-26 17:31:53,Math,Intermediate,Linear Algebra
U0105,I0052,course,attempted,3.0,208,mobile,easy,Robotics,2025-10-21 23:25:41,Statistics,Intermediate,Probability Distributions
U0171,I0111,assignment,skipped,,0,mobile,easy,Robotics,2025-06-14 04:52:30,Math,Basic,Algebra Fundamentals
U0158,I0131,video,started,,1024,mobile,hard,Statistics,2025-02-17 20:00:08,Electronics,Basic,Basic Circuit Components
U0031,I0065,video,started,,1757,mobile,medium,Data Science,2025-11-02 02:31:46,Robotics,Intermediate,Control Systems
U0169,I0041,assignment,viewed,,1270,web,easy,Electronics,2025-06-26 19:43:58,Robotics,Intermediate,Kinematics and Dynamics
U0147,I0020,quiz,skipped,,0,web,hard,Statistics,2025-09-25 09:36:57,Python,Basic,Variables and Data Types
U0186,I0037,quiz,started,,1958,web,hard,Python,2025-04-15 03:30:56,AI,Intermediate,Neural Networks Basics
U0031,I0039,course,attempted,3.0,1406,web,hard,Python,2025-07-24 00:35:27,Electronics,Basic,Basic Circuit Components
U0056,I0135,video,completed,1.0,1332,mobile,easy,Math,2025-06-15 12:33:55,Robotics,Basic,Introduction to Robotics
U0162,I0003,video,skipped,,0,mobile,easy,Statistics,2025-11-17 09:12:34,AI,Intermediate,Neural Networks Basics
U0163,I0032,quiz,viewed,,333,mobile,medium,Math,2025-03-25 10:21:00,Statistics,Intermediate,Hypothesis Testing
U0003,I0117,quiz,viewed,,316,mobile,medium,AI,2025-04-29 23:46:43,Electronics,Intermediate,Microcontrollers and Programming
U0121,I0045,video,viewed,,545,mobile,easy,Math,2025-11-06 09:34:15,Electronics,Basic,Basic Circuit Components
U0036,I0143,assignment,skipped,,0,mobile,medium,Electronics,2025-05-29 22:51:57,Math,Basic,Number Systems and Arithmetic
U0132,I0017,assignment,viewed,,905,mobile,hard,Data Science,2025-04-10 18:07:58,Statistics,Basic,Descriptive Statistics
U0147,I0068,video,attempted,1.0,794,web,hard,AI,2025-10-09 03:46:32,Electronics,Intermediate,Digital Electronics
U0072,I0044,assignment,completed,2.0,1340,mobile,easy,Python,2025-03-06 05:13:26,Robotics,Basic,Introduction to Robotics
U0014,I0088,quiz,completed,5.0,538,web,hard,Python,2025-04-06 22:57:55,Robotics,Intermediate,Kinematics and Dynamics
U0168,I0074,course,viewed,,1047,web,medium,Data Science,2025-09-21 23:18:03,AI,Basic,Introduction to AI Concepts
U0025,I0150,course,skipped,,0,mobile,medium,Data Science,2025-01-21 21:26:10,Electronics,Intermediate,Digital Electronics
U0131,I0030,quiz,completed,5.0,653,web,easy,AI,2025-12-12 02:47:18,Statistics,Intermediate,Probability Distributions
U0001,I0011,reading,viewed,,1119,web,hard,Data Science,2025-10-04 21:43:43,Electronics,Intermediate,Microcontrollers and Programming
U0071,I0087,reading,started,,808,web,medium,Math,2025-02-26 22:00:37,Robotics,Intermediate,Control Systems
U0108,I0076,video,completed,4.0,1135,mobile,easy,Math,2025-07-11 22:30:33,Robotics,Basic,Introduction to Robotics
U0172,I0080,assignment,viewed,,1961,web,medium,Statistics,2025-03-17 12:52:56,Statistics,Basic,Descriptive Statistics
U0023,I0063,course,skipped,,0,web,easy,Math,2025-10-18 18:09:34,Python,Basic,Variables and Data Types
U0123,I0091,quiz,attempted,3.0,1892,web,hard,Math,2025-04-20 14:55:38,Math,Basic,Algebra Fundamentals
U0179,I0073,assignment,attempted,2.0,597,web,hard,Math,2025-02-08 19:06:56,Robotics,Intermediate,Kinematics and Dynamics
U0029,I0100,assignment,completed,2.0,455,mobile,medium,Electronics,2025-08-27 01:15:35,Python,Basic,Variables and Data Types
U0129,I0052,assignment,started,,1958,web,hard,Electronics,2025-11-26 02:45:43,Python,Basic,Introduction to Python
U0001,I0109,assignment,attempted,4.0,1935,web,easy,Data Science,2025-07-27 23:44:09,Math,Intermediate,Linear Algebra
U0121,I0032,quiz,completed,4.0,1602,web,medium,Robotics,2025-11-27 16:03:19,Python,Basic,Introduction to Python
U0200,I0114,course,skipped,,0,mobile,easy,Python,2025-08-03 23:40:44,Statistics,Intermediate,Hypothesis Testing
U0182,I0062,reading,viewed,,623,mobile,medium,Statistics,2025-01-27 15:11:24,Math,Basic,Number Systems and Arithmetic
U0154,I0078,assignment,completed,4.0,1832,web,easy,Math,2025-02-21 22:27:22,Robotics,Basic,Introduction to Robotics
U0025,I0125,assignment,viewed,,1584,web,hard,AI,2025-10-23 16:25:18,Math,Basic,Number Systems and Arithmetic
U0053,I0064,course,skipped,,0,web,hard,Math,2025-09-12 21:24:34,Electronics,Basic,Basic Circuit Components
U0140,I0031,quiz,skipped,,0,mobile,medium,Electronics,2025-09-14 02:16:53,AI,Intermediate,Machine Learning Algorithms
U0144,I0035,course,viewed,,1109,web,hard,Electronics,2025-02-06 05:33:09,Math,Basic,Algebra Fundamentals
U0059,I0149,quiz,skipped,,0,web,easy,Robotics,2025-01-28 16:05:24,AI,Basic,Introduction to AI Concepts
U0134,I0038,assignment,viewed,,669,web,medium,Electronics,2025-11-30 14:29:16,Robotics,Basic,Introduction to Robotics
U0147,I0068,assignment,completed,3.0,1708,mobile,medium,Robotics,2025-07-28 00:40:19,AI,Basic,Introduction to AI Concepts
U0042,I0058,quiz,attempted,3.0,334,web,easy,Statistics,2025-10-23 17:57:41,AI,Intermediate,Neural Networks Basics
U0158,I0116,video,attempted,1.0,1202,web,medium,Electronics,2025-02-06 22:45:37,AI,Basic,Introduction to AI Concepts
U0003,I0090,video,started,,1464,web,easy,Robotics,2025-02-20 00:34:10,Electronics,Basic,Basic Circuit Components
U0149,I0141,video,viewed,,930,mobile,hard,Statistics,2025-08-07 09:48:04,Robotics,Intermediate,Control Systems
U0078,I0025,course,started,,1767,mobile,hard,Statistics,2025-11-01 07:06:45,Statistics,Basic,Descriptive Statistics
U0121,I0087,video,completed,3.0,1587,mobile,hard,Math,2025-06-23 13:19:45,Python,Basic,Control Flow and Loops
U0186,I0127,course,started,,897,mobile,easy,Electronics,2025-10-13 04:45:26,Python,Basic,Variables and Data Types
U0198,I0064,course,started,,1336,mobile,medium,Math,2025-06-26 20:59:20,Electronics,Intermediate,Microcontrollers and Programming
U0041,I0030,assignment,completed,1.0,617,mobile,medium,Data Science,2025-06-16 09:14:24,Robotics,Intermediate,Kinematics and Dynamics
U0023,I0123,assignment,started,,1228,mobile,hard,Statistics,2025-04-01 01:59:13,AI,Intermediate,Machine Learning Algorithms
U0176,I0132,course,skipped,,0,web,easy,Data Science,2025-10-29 11:01:39,Math,Intermediate,Linear Algebra
U0028,I0065,assignment,skipped,,0,mobile,easy,Data Science,2025-11-15 12:14:10,Robotics,Intermediate,Control Systems
U0191,I0141,video,completed,1.0,1869,web,hard,Electronics,2025-04-30 21:43:29,AI,Intermediate,Machine Learning Algorithms
U0127,I0055,video,completed,5.0,1844,web,medium,Math,2025-05-14 02:41:56,Math,Basic,Algebra Fundamentals
U0178,I0004,video,started,,1985,mobile,medium,Python,2025-03-29 12:00:18,Statistics,Intermediate,Hypothesis Testing
U0045,I0065,quiz,started,,695,mobile,medium,Electronics,2025-01-11 23:01:00,Robotics,Intermediate,Kinematics and Dynamics
U0071,I0092,quiz,started,,1855,mobile,hard,Electronics,2025-05-31 15:15:59,Python,Basic,Control Flow and Loops
U0028,I0095,reading,skipped,,0,web,medium,Statistics,2025-10-09 01:09:43,Electronics,Intermediate,Microcontrollers and Programming
U0178,I0129,course,started,,1130,mobile,hard,Robotics,2025-03-08 23:40:28,Math,Basic,Number Systems and Arithmetic
U0106,I0014,reading,attempted,1.0,714,web,easy,Python,2025-07-04 14:25:17,Robotics,Intermediate,Kinematics and Dynamics
U0050,I0019,course,started,,1131,web,hard,Robotics,2025-08-24 02:48:21,AI,Intermediate,Machine Learning Algorithms
U0104,I0049,quiz,viewed,,1242,mobile,hard,AI,2025-09-07 10:53:19,Electronics,Basic,Basic Circuit Components
U0120,I0118,assignment,completed,4.0,538,web,hard,Statistics,2025-07-29 11:40:37,AI,Basic,Introduction to AI Concepts
U0134,I0037,assignment,started,,224,web,easy,Statistics,2025-05-21 04:47:15,AI,Intermediate,Machine Learning Algorithms
U0193,I0098,reading,viewed,,805,web,medium,AI,2025-03-28 05:17:25,Electronics,Intermediate,Digital Electronics
U0173,I0141,assignment,started,,543,web,hard,Electronics,2025-03-23 03:23:07,Electronics,Intermediate,Digital Electronics
U0112,I0017,quiz,viewed,,1365,mobile,medium,Electronics,2025-08-18 06:34:03,Python,Basic,Introduction to Python
U0185,I0149,video,attempted,1.0,1789,web,medium,Data Science,2025-01-27 06:42:38,AI,Intermediate,Neural Networks Basics
U0017,I0032,assignment,skipped,,0,web,easy,Statistics,2025-10-31 12:00:20,Math,Intermediate,Linear Algebra
U0129,I0144,reading,attempted,5.0,1491,web,easy,Statistics,2025-05-07 15:33:52,Electronics,Basic,Basic Circuit Components
U0137,I0004,assignment,started,,790,mobile,medium,AI,2025-08-19 19:52:33,AI,Basic,Introduction to AI Concepts
U0024,I0141,course,skipped,,0,mobile,medium,Data Science,2025-09-10 16:58:27,Math,Basic,Number Systems and Arithmetic
U0124,I0078,reading,attempted,1.0,1975,web,hard,Statistics,2025-12-10 05:26:01,AI,Intermediate,Machine Learning Algorithms
U0059,I0050,video,completed,4.0,1076,mobile,hard,AI,2025-07-28 17:50:48,Math,Basic,Number Systems and Arithmetic
U0113,I0121,reading,viewed,,1019,mobile,easy,AI,2025-05-05 12:29:40,Python,Basic,Introduction to Python
U0191,I0136,video,completed,1.0,1655,web,easy,Statistics,2025-08-17 15:04:52,AI,Basic,Introduction to AI Concepts
U0069,I0019,quiz,attempted,3.0,616,web,medium,Statistics,2025-11-18 00:45:31,AI,Intermediate,Neural Networks Basics
U0140,I0058,course,started,,915,mobile,medium,Electronics,2025-10-12 15:06:03,Robotics,Intermediate,Control Systems
U0038,I0053,video,viewed,,1196,mobile,hard,Robotics,2025-04-12 02:27:11,Electronics,Basic,Basic Circuit Components
U0077,I0149,course,attempted,5.0,1773,web,hard,Statistics,2025-01-20 06:49:17,Python,Basic,Control Flow and Loops
U0066,I0059,assignment,started,,1808,web,hard,Electronics,2025-07-30 06:23:00,AI,Intermediate,Machine Learning Algorithms
U0160,I0012,reading,attempted,1.0,1386,web,easy,Statistics,2025-12-02 13:20:31,Math,Intermediate,Linear Algebra
U0154,I0027,course,skipped,,0,mobile,hard,Math,2025-06-11 22:09:30,Electronics,Basic,Basic Circuit Components
U0099,I0068,quiz,completed,3.0,1057,mobile,hard,Data Science,2025-10-27 23:32:52,Robotics,Basic,Introduction to Robotics
U0052,I0137,quiz,attempted,3.0,1377,web,hard,Math,2025-05-04 15:36:15,Math,Basic,Number Systems and Arithmetic
U0086,I0068,course,completed,2.0,1188,web,easy,Math,2025-09-03 15:54:40,Statistics,Intermediate,Hypothesis Testing
U0159,I0097,assignment,attempted,2.0,485,web,hard,Robotics,2025-11-18 21:39:46,Python,Basic,Variables and Data Types
U0134,I0146,course,started,,285,web,medium,Statistics,2025-08-09 03:55:04,Math,Basic,Algebra Fundamentals
U0128,I0096,quiz,started,,1711,web,medium,Math,2025-05-22 07:37:54,Robotics,Intermediate,Kinematics and Dynamics
U0128,I0004,course,viewed,,1268,web,hard,Math,2025-06-26 15:18:04,Robotics,Intermediate,Control Systems
U0137,I0046,quiz,skipped,,0,web,hard,Math,2025-09-30 06:27:34,AI,Intermediate,Machine Learning Algorithms
U0107,I0014,course,attempted,2.0,275,mobile,easy,AI,2025-09-05 10:30:34,AI,Intermediate,Machine Learning Algorithms
U0087,I0025,reading,started,,983,web,hard,Math,2025-08-14 19:47:20,Electronics,Intermediate,Digital Electronics
U0158,I0042,video,completed,4.0,1267,web,easy,Statistics,2025-06-04 13:14:35,Electronics,Intermediate,Digital Electronics
U0162,I0093,course,skipped,,0,web,easy,Math,2025-01-11 11:20:40,AI,Basic,Introduction to AI Concepts
U0014,I0074,reading,completed,4.0,265,web,easy,Robotics,2025-03-04 23:06:59,AI,Basic,Introduction to AI Concepts
U0151,I0127,assignment,completed,2.0,735,web,medium,Data Science,2025-02-21 01:32:22,Python,Basic,Introduction to Python
U0176,I0087,video,viewed,,26,mobile,easy,Math,2025-02-17 05:21:46,Python,Basic,Control Flow and Loops
U0195,I0118,assignment,completed,2.0,887,web,medium,AI,2025-07-25 03:52:53,Math,Intermediate,Linear Algebra
U0181,I0037,assignment,viewed,,368,mobile,hard,Python,2025-08-21 04:31:21,AI,Intermediate,Neural Networks Basics
U0146,I0018,video,skipped,,0,mobile,medium,Statistics,2025-05-04 14:18:41,Math,Intermediate,Linear Algebra
U0119,I0148,video,completed,3.0,328,web,medium,AI,2025-07-09 05:50:17,Electronics,Intermediate,Digital Electronics
U0102,I0132,course,viewed,,231,web,hard,Electronics,2025-02-16 15:49:34,Statistics,Intermediate,Hypothesis Testing
U0140,I0085,reading,completed,4.0,1340,web,hard,Robotics,2025-05-28 13:52:44,AI,Basic,Introduction to AI Concepts
U0037,I0097,assignment,completed,5.0,191,web,easy,Electronics,2025-04-04 12:20:07,AI,Intermediate,Machine Learning Algorithms
U0137,I0008,reading,viewed,,1777,web,medium,Statistics,2025-11-03 19:51:52,Robotics,Intermediate,Kinematics and Dynamics
U0147,I0121,reading,attempted,4.0,1073,web,easy,Robotics,2025-04-09 23:47:26,AI,Intermediate,Machine Learning Algorithms
U0102,I0054,assignment,attempted,1.0,1371,mobile,easy,Statistics,2025-04-02 01:14:56,Math,Basic,Algebra Fundamentals
U0149,I0009,reading,attempted,3.0,589,web,easy,Robotics,2025-10-06 09:45:15,AI,Intermediate,Neural Networks Basics
U0004,I0001,course,skipped,,0,web,easy,Robotics,2025-01-08 16:10:43,Math,Intermediate,Linear Algebra
U0034,I0106,reading,attempted,2.0,384,web,medium,Math,2025-02-01 10:37:09,Python,Basic,Control Flow and Loops
U0023,I0013,course,attempted,2.0,870,web,medium,Statistics,2025-03-07 01:41:44,Electronics,Intermediate,Digital Electronics
U0151,I0127,reading,skipped,,0,mobile,easy,Math,2025-06-13 18:14:41,AI,Intermediate,Neural Networks Basics
U0125,I0021,quiz,started,,930,web,easy,Electronics,2025-08-03 00:19:36,Python,Basic,Introduction to Python
U0018,I0134,video,viewed,,315,web,easy,Electronics,2025-06-30 15:05:14,Python,Basic,Control Flow and Loops
U0125,I0116,reading,viewed,,1782,web,easy,Data Science,2025-08-26 20:41:48,Math,Basic,Algebra Fundamentals
U0088,I0008,course,attempted,4.0,1541,web,easy,Electronics,2025-01-01 06:12:43,Robotics,Intermediate,Kinematics and Dynamics
U0149,I0008,course,started,,1332,mobile,easy,Python,2025-05-08 05:51:51,Robotics,Intermediate,Control Systems
U0163,I0026,assignment,started,,630,mobile,medium,Python,2025-07-07 02:35:16,Robotics,Intermediate,Kinematics and Dynamics
U0036,I0095,course,skipped,,0,mobile,hard,Python,2025-11-09 01:55:20,Statistics,Intermediate,Probability Distributions
U0021,I0124,reading,started,,1982,mobile,hard,Data Science,2025-10-04 03:52:19,AI,Basic,Introduction to AI Concepts
U0050,I0137,reading,attempted,1.0,1392,web,hard,Math,2025-11-26 17:20:34,Python,Basic,Variables and Data Types
U0044,I0089,course,attempted,3.0,1346,mobile,medium,Robotics,2025-12-03 18:08:39,Python,Basic,Variables and Data Types
U0116,I0042,quiz,started,,1799,mobile,medium,Python,2025-09-16 18:01:37,Math,Basic,Number Systems and Arithmetic
U0099,I0146,course,started,,929,mobile,hard,AI,2025-03-17 07:16:41,Statistics,Intermediate,Hypothesis Testing
U0197,I0079,reading,started,,986,mobile,hard,Robotics,2025-09-02 07:05:34,Statistics,Intermediate,Probability Distributions
U0035,I0124,course,skipped,,0,web,hard,AI,2025-11-27 01:36:21,AI,Intermediate,Neural Networks Basics
U0009,I0043,video,completed,2.0,1063,web,easy,Python,2025-10-16 07:40:42,Robotics,Basic,Introduction to Robotics
U0102,I0015,assignment,viewed,,1697,web,easy,Electronics,2025-09-09 20:18:32,Statistics,Intermediate,Hypothesis Testing
U0144,I0147,reading,viewed,,1332,mobile,easy,AI,2025-11-11 10:01:32,AI,Intermediate,Machine Learning Algorithms
U0134,I0111,course,skipped,,0,mobile,easy,Data Science,2025-09-15 15:57:24,Math,Basic,Number Systems and Arithmetic
U0180,I0008,video,started,,625,web,hard,Electronics,2025-07-06 13:45:37,Statistics,Basic,Descriptive Statistics
U0081,I0093,video,attempted,1.0,1877,web,easy,AI,2025-11-18 01:47:09,Electronics,Basic,Basic Circuit Components
U0154,I0137,assignment,attempted,1.0,1495,mobile,easy,AI,2025-03-31 11:12:52,Statistics,Intermediate,Hypothesis Testing
U0101,I0030,reading,completed,5.0,307,mobile,medium,Math,2025-12-09 21:39:58,Robotics,Intermediate,Kinematics and Dynamics
U0110,I0053,assignment,viewed,,878,web,hard,Statistics,2025-01-29 00:06:04,Math,Basic,Number Systems and Arithmetic
U0061,I0133,course,viewed,,1504,web,hard,AI,2025-01-18 19:32:32,Robotics,Intermediate,Control Systems
U0170,I0024,reading,attempted,1.0,776,mobile,hard,Statistics,2025-09-16 08:28:17,Math,Intermediate,Linear Algebra
U0167,I0059,course,viewed,,712,web,hard,Statistics,2025-01-31 10:55:04,Robotics,Intermediate,Kinematics and Dynamics
U0034,I0064,reading,started,,1006,web,hard,Data Science,2025-08-25 08:52:31,Statistics,Intermediate,Hypothesis Testing
U0098,I0013,quiz,attempted,5.0,568,web,medium,Electronics,2025-06-27 08:36:28,Python,Basic,Introduction to Python
U0056,I0010,video,skipped,,0,web,easy,AI,2025-10-23 20:50:26,Electronics,Intermediate,Digital Electronics
U0146,I0057,assignment,completed,3.0,1791,web,easy,Python,2025-04-10 18:50:53,Math,Intermediate,Linear Algebra
U0105,I0018,reading,viewed,,812,mobile,easy,Data Science,2025-03-27 17:15:23,Python,Basic,Variables and Data Types
